rained	-1.708	81	481
uses	0.320	136	105
aunt	0.046	328	334
seem	-0.184	746	956
final	-0.118	1429	1714
sunny	0.493	2424	1578
real	0.269	3173	2583
handle	0.467	282	188
picked	0.256	558	460
dealing	-0.861	91	231
followin	1.240	106	32
shirt	0.448	952	648
url	0.090	195	190
thats	0.291	5041	4014
grow	0.102	367	353
friday	0.911	6	2
quickly	-0.313	309	451
posted	0.776	1131	554
ball	0.014	565	594
wedding	0.627	1740	990
fit	0.213	560	482
cats	-0.193	457	591
updating	0.584	455	270
put	0.137	3621	3364
dogs	-0.025	701	766
making	0.208	4108	3557
yr	0.015	562	590
talked	0.038	423	434
painted	0.768	177	87
shaved	0.109	67	64
NOT FOUND
gala	0.599	40	23
infect	-1.035	2	8
honey	0.275	724	586
dad	-0.368	2007	3091
sisters	0.219	505	432
push	-0.048	228	255
successfully	0.962	112	45
requests	0.817	118	55
postage	-0.239	16	22
srsly	-0.274	131	184
drawer	-0.606	21	42
resend	-0.070	13	15
profile	0.766	952	471
hopin	-0.317	40	59
tower	0.517	106	67
unexpected	0.382	131	95
annoys	-0.728	28	63
references	0.612	44	25
maintain	0.264	32	26
manly	0.614	51	29
disks	-0.367	12	19
weight	-0.387	326	512
intense	0.037	182	187
skipping	-0.584	66	127
wounds	-0.418	20	33
mummy	0.202	192	167
postman	-0.416	25	41
convince	0.333	164	125
auto	-0.051	122	137
confidence	0.835	105	48
healing	0.393	113	81
yt	0.184	96	85
nearest	-0.834	32	80
experience	0.466	648	433
venture	0.543	62	38
dizzy	-1.797	41	269
seemed	-0.207	192	252
biting	-0.690	39	84
auntie	0.346	113	85
pity	-1.413	102	450
bashing	-0.236	19	26
seeds	0.497	73	47
dreadful	-1.753	12	79
cept	-0.755	44	101
bolt	0.491	68	44
bac	-0.390	46	73
crowded	-0.619	45	90
humans	0.351	87	65
bizarre	0.477	64	42
attacking	-0.730	32	72
explore	0.811	75	35
festivities	0.357	62	46
moral	0.287	39	31
claws	-0.587	11	22
inform	0.639	47	26
dashboard	0.549	38	23
salon	0.322	157	121
onion	0.439	98	67
injured	-2.602	15	229
hipster	-0.016	11	12
withdraw	-1.035	6	20
sinuses	-2.288	7	83
beep	-0.008	26	28
copied	-0.113	30	36
vomit	-1.339	29	121
bombs	0.133	29	27
bingo	0.362	61	45
dl	-0.194	67	87
hives	-1.711	9	58
cracking	0.565	141	85
gna	-0.316	92	135
squash	0.392	49	35
collecting	0.309	45	35
participating	1.300	30	8
relaxing	1.198	1417	455
wandering	0.141	53	49
noe	-0.645	30	62
diff	-0.073	129	148
pimple	-2.030	8	72
irony	0.420	59	41
gloomy	-1.403	89	389
nanny	0.498	104	67
story	0.443	1740	1190
bully	-0.249	29	40
blazer	-0.288	18	26
benefits	0.883	92	40
hated	-0.810	105	253
first	0.423	9242	6455
itch	-1.148	24	83
bracelet	0.231	142	120
tricks	0.908	106	45
chess	0.064	42	42
doo	0.351	139	104
creativity	0.948	91	37
dots	0.539	36	22
riding	0.402	403	287
baby's	-0.306	75	109
everyone's	-0.151	249	309
naked	0.216	268	230
icy	0.181	17	15
breakin	-0.119	24	29
paradise	0.539	155	96
lemonade	0.737	152	77
users	0.039	159	163
advil	-0.988	28	82
recorded	0.334	172	131
knoww	-0.309	61	89
cupboard	-0.821	25	62
literal	1.120	22	7
bargain	1.033	57	21
puppies	-0.091	154	180
callin	-0.142	69	85
diving	0.745	84	42
blurry	-0.817	33	81
flowing	1.211	62	19
rainbow	0.920	225	95
awaits	0.201	69	60
bangs	0.053	88	89
twitt	0.534	87	54
hmwk	-0.773	12	29
neighbors	-0.300	152	219
masks	0.469	32	21
avoided	0.207	29	25
engage	1.045	31	11
scroll	0.171	58	52
tings	-0.059	22	25
breakthrough	1.316	34	9
dissertation	-0.715	27	60
strings	0.406	68	48
refund	-0.114	35	42
platforms	-0.010	12	13
chew	-0.028	51	56
suite	0.484	104	68
crawling	-0.406	54	87
tasting	0.498	104	67
screwing	-1.323	16	67
horror	0.032	156	161
common	0.586	279	165
analysis	0.081	56	55
pdf	0.064	34	34
tidying	-0.331	59	88
pickle	0.370	52	38
pinky	-0.450	63	106
anticipated	-0.324	18	27
purpose	0.742	137	69
re	0.606	1122	652
blamed	-0.735	8	19
dial	-0.360	35	54
agreeing	0.826	29	13
grandad	-1.049	22	69
cardigan	-0.090	23	27
labs	-0.491	26	46
nuffin	-0.629	13	27
boot	-0.226	139	186
payments	-0.839	14	36
commented	1.007	112	43
tedious	-0.884	18	48
texting	0.303	347	273
functions	-0.462	25	43
unsubscribe	0.064	8	8
chord	-0.483	10	18
cheetos	0.213	35	30
satisfaction	1.023	46	17
ranch	0.487	83	54
sources	-0.132	50	61
tats	0.786	34	16
pig	-0.147	144	178
sneeze	-1.623	19	107
sucked	-1.165	169	580
warmth	0.293	43	34
significant	0.030	28	29
wnt	-0.839	42	105
lend	-0.135	49	60
faire	0.315	44	34
profit	0.931	49	20
dolls	0.639	159	89
repairs	-1.168	20	71
hearing	0.066	424	423
twitpics	0.737	97	49
university	0.078	205	202
$$	-0.187	101	130
showers	-0.184	95	122
whenever	0.439	414	284
impact	0.332	50	38
spammers	-0.629	60	121
pounds	0.211	211	182
tags	0.114	60	57
snake	-0.287	61	87
readings	0.029	27	28
geography	-0.849	99	248
purple	0.608	404	234
successfully	0.962	112	45
tow	-0.224	38	51
gt	-0.431	96	158
litter	-0.454	30	51
concert	0.187	1930	1706
usual	0.093	655	636
heart	-0.247	1914	2611
legs	-0.642	444	900
sports	0.067	314	313
somewhere	-0.046	757	845
look	0.738	7440	3789
cook	0.332	797	609
roll	0.629	701	398
extra	0.248	830	690
rite	-0.457	245	413
mum	-0.091	1135	1325
there	0.089	17273	16842
spare	0.042	179	183
mother	0.038	846	868
bank	-0.292	525	750
feature	0.553	273	167
gotten	-0.468	288	491
listen	0.789	1776	859
fav	0.776	902	442
turned	-0.308	777	1127
staying	-0.130	767	931
grass	-0.123	247	298
products	0.785	182	88
completely	-0.476	602	1033
catching	0.490	636	415
yet	-0.171	2071	2620
shit	-0.875	1844	4718
is	-0.072	104752	119932
sister	0.094	1767	1714
moment	0.130	1386	1297
happen	-0.194	953	1233
beta	0.089	315	307
purse	-0.262	108	150
wondering	-0.231	1089	1462
avoid	-0.105	206	244
kiss	0.598	642	376
ps3	-0.319	194	285
directly	0.330	93	71
packed	-0.088	334	389
attempt	-0.250	216	296
loose	-0.432	180	296
family	0.286	3932	3147
reply	0.546	1761	1087
fault	-1.046	149	454
body	-0.560	791	1477
river	0.363	339	251
ne	-0.520	197	354
etc	0.382	872	634
msg	0.195	234	205
bg	0.617	112	64
pudding	0.387	104	75
hunt	0.217	203	174
milk	0.099	578	558
acct	-0.384	61	96
conditioning	-0.616	36	72
searching	-0.130	266	323
haircut	0.336	398	303
laying	-0.031	697	766
revise	-0.913	161	429
summertime	0.565	136	82
grades	-0.071	82	94
places	0.193	478	420
driver	-0.245	184	251
built	0.497	144	93
adventure	0.935	324	135
jelly	0.379	147	107
button	0.031	479	495
be	0.158	47805	43517
version	0.378	937	684
schedule	-0.270	357	499
normal	0.150	687	630
source	0.525	183	115
husband	0.125	703	661
appreciate	2.058	1329	180
been	-0.290	11723	16700
makes	-0.118	4210	5051
garden	0.655	1355	750
its	-0.189	18166	23389
knowing	0.040	327	335
straight	0.073	643	637
crash	-0.921	215	577
visit	0.588	1922	1137
throw	-0.131	418	508
pool	0.351	1631	1223
energy	0.379	564	411
be	0.158	47805	43517
had	-0.213	19130	25222
think	0.090	17120	16670
painting	0.662	514	282
havin	0.227	371	315
pub	0.355	351	262
treadmill	-0.224	71	95
joke	0.180	446	397
plot	0.050	73	74
arriving	0.287	84	67
pigs	0.052	83	84
dock	0.305	55	43
white	0.261	1261	1035
folder	-0.293	55	79
popping	0.052	87	88
doggy	-0.473	92	158
gps	-0.076	86	99
tshirt	0.407	92	65
outcome	0.135	57	53
lbs	-0.401	75	120
burrito	-0.067	78	89
colours	1.369	117	31
knw	-0.046	129	144
clubbing	0.155	45	41
method	0.651	89	49
dropped	-1.380	261	1109
accomplished	1.332	223	62
relate	0.387	104	75
ive	-0.467	1192	2027
thursday	-0.102	1111	1312
hash	0.925	70	29
charging	-0.190	82	106
highlights	0.534	103	64
model	0.700	392	207
lush	1.012	172	66
wk	-0.330	144	214
parent	-0.237	73	99
mates	0.137	211	196
wayyy	-0.038	83	92
uber	0.084	150	147
ui	0.351	79	59
spelled	0.168	110	99
leather	0.184	96	85
dot	0.413	128	90
captain	0.724	150	77
peanut	0.442	275	188
veg	0.422	72	50
curl	-0.708	60	131
make-up	0.514	79	50
transport	-0.240	61	83
fan	0.972	2247	905
cartoons	0.681	114	61
netbook	0.238	99	83
gunna	-0.133	477	581
manage	0.110	221	211
ended	-0.618	501	992
original	0.562	432	262
used	-0.076	2054	2362
show	0.334	7840	5981
seeing	0.429	2433	1688
partner	0.091	184	179
peoples	0.326	207	159
major	-0.697	428	917
nite	0.390	1867	1347
hot	-0.073	4536	5203
calling	-0.008	657	706
looked	-0.081	1024	1184
where	-0.226	5118	6836
had	-0.213	19130	25222
babies	0.130	453	424
being	-0.386	5265	8255
take	0.202	7577	6595
difference	0.664	329	180
ds	-0.201	141	184
walking	-0.014	870	940
recital	0.399	192	137
stuffs	0.159	98	89
dish	0.415	134	94
space	0.404	596	424
shes	-0.029	615	675
kittens	-0.389	95	150
doors	-0.061	127	144
she'd	-0.260	80	111
pulling	-0.112	155	185
lawn	-0.175	210	267
tommorrow	-0.279	92	130
self	0.115	712	676
perfectly	0.965	265	107
eff	-1.247	71	266
marks	-0.023	121	132
youth	0.506	231	148
frozen	-0.488	143	249
al	0.191	308	271
entertain	0.240	129	108
prayer	0.361	213	158
nurse	-0.117	115	138
connected	0.650	141	78
uploaded	1.122	342	118
dust	-0.574	101	192
doubt	-0.389	324	510
hun	0.386	962	697
bored	-1.209	2158	7710
sleeping	-0.248	1469	2006
sun	0.911	6	2
really	-0.453	16480	27619
soon	0.216	8847	7599
kill	-0.707	579	1252
tommorow	-0.396	213	338
updates	0.484	1292	848
asleep	-0.709	1034	2240
afterwards	0.575	229	137
plan	0.563	1568	951
topic	0.747	482	243
wall	0.012	431	454
shut	-0.316	530	775
extra	0.248	830	690
stalk	0.887	138	60
banned	-1.269	47	181
t-shirt	0.691	295	157
silent	-0.001	103	110
dollar	0.158	165	150
picked	0.256	558	460
downloaded	0.551	362	222
jam	0.167	406	366
hit	-0.086	2071	2405
prepare	0.238	212	178
hope	0.372	18754	13773
am	-0.206	20710	27134
daughter	0.238	831	698
summer	0.002	5058	5378
pass	0.191	912	803
5th	0.332	335	256
cupcakes	0.740	361	183
god	0.171	4822	4330
toes	0.079	202	199
force	0.101	215	207
soon	0.216	8847	7599
questions	0.773	546	268
snow	-0.027	337	369
im	-0.329	18941	28042
piece	0.189	527	465
clouds	-0.586	200	384
skinny	0.010	145	153
apparent	-0.684	8	18
pm	-0.043	959	1067
draw	0.439	280	192
glasses	-0.050	424	475
blast	0.946	888	367
ad	0.690	450	240
date	0.435	1402	967
whole	-0.180	2312	2949
happened	-1.345	608	2489
nasty	-1.270	178	678
loads	-0.110	590	702
wear	0.162	917	831
bbq	2.143	7	0
bug	-0.730	306	678
pick	0.358	1374	1023
interesting	1.215	2266	716
trip	0.290	2489	1984
needs	-0.481	1728	2979
annoying	2.926	34	1
vote	1.121	1651	573
waiting	-0.115	4281	5119
when	-0.135	15624	19058
correct	0.769	333	164
booty	0.409	95	67
smells	-0.231	300	403
subtitles	-0.090	17	20
vlog	1.071	62	22
vision	0.267	97	79
trapped	-1.350	35	147
pint	0.701	103	54
bestest	1.292	204	59
came	0.002	2673	2843
adults	0.562	78	47
international	0.371	184	135
flat	-0.588	308	592
science	-0.475	398	683
third	-0.071	360	412
bond	0.517	95	60
lemme	1.114	279	97
felt	-0.517	696	1245
twitting	0.965	132	53
courage	0.603	59	34
normally	-0.145	180	222blur	-0.145	42	52
universal	0.435	86	59
fried	0.173	259	232
actions	0.190	41	36
videos	0.613	1059	611
blister	-2.225	14	147
bruises	-1.178	25	89
splash	0.881	76	33
solved	0.888	113	49
closet	-0.126	147	178
rely	-0.036	37	41
track	0.623	741	423
resort	-0.089	72	84
range	0.241	147	123
favor	1.096	218	77
m	1.316	6	1
politics	0.064	109	109
hay	-0.098	250	294
boyfriend	-0.129	945	1146
countdown	0.811	206	97
zune	-0.251	53	73
comp	-0.536	239	436
performing	0.405	158	112
maker	0.275	104	84
upside	0.134	147	137
monthly	-0.073	74	85
txting	0.064	36	36
itching	-0.493	54	95
hve	-0.417	67	109
gain	0.027	105	109
owner	0.150	144	132
western	0.377	92	67
tire	-1.330	66	269
jus	-0.189	842	1084
hunger	-0.264	66	92
black	0.245	1461	1218
heartbreak	-1.505	9	47
frustrated	-2.175	54	515
chop	0.494	82	53
freaks	0.109	66	63
stack	0.530	160	100
clearly	0.202	293	255
poisoning	-2.726	10	178
appeal	0.138	27	25
accident	-1.707	120	710
already	-0.475	4975	8524
sticker	0.632	82	46
slim	-0.177	54	69
travel	2.079	14	1
tequila	0.209	117	101
set	0.370	1798	1324
instructions	0.616	65	37
episodes	-0.223	349	465
notice	0.181	334	297
dsi	0.694	61	32
spring	0.151	467	428
promo	0.959	185	75
sneakers	-0.045	34	38
improvement	1.149	73	24
band	0.646	1519	848
upgraded	-0.227	82	110
mob	-0.083	37	43
shakes	-0.514	54	97
brace	-0.861	22	57
cousin's	0.502	154	99
flu	-1.369	424	1779
pieces	-0.107	182	216
southern	0.590	153	90
falls	0.108	137	131
electric	0.151	142	130
hair	0.127	3594	3375
pay	0.743	2331	1181
team	0.487	1523	997
order	0.198	911	796
i'm	-0.179	54777	69857
min	-0.326	543	802
she's	0.096	2930	2836
leaving	-0.951	1297	3579
feelings	-0.959	141	394
feet	-0.563	665	1245
he'll	0.185	383	339
shirts	0.426	269	187
return	0.110	527	503
quick	0.319	886	686
close	-0.211	1176	1548
events	0.166	235	212
pages	-0.097	355	417
anything	0.142	1783	1649
photos	1.316	6	1
today's	0.334	544	415
bacon	1.316	13	3
sauce	0.365	272	201
cook	0.332	797	609
clothes	0.038	845	867
buy	0.141	2852	2641
let	0.655	5161	2857
i'll	0.547	14675	9049
says	-0.081	2603	3008
gud	0.761	262	130
bones	1.316	13	3
updated	0.524	633	399
message	0.489	1286	840
why	-0.989	6624	18989
together	0.548	2058	1268
watch	0.410	7422	5248
enough	0.412	1953	1378
goes	-0.102	1922	2268
short	-0.025	1295	1415
speech	0.068	211	210
saving	0.456	313	211
bowl	0.140	284	263
display	0.217	126	108
shape	0.294	213	169
goodness	0.516	620	394
get	0.120	31416	29696
lesson	0.010	471	497
wet	-0.753	407	922
lucky	0.048	2002	2033
ones	0.152	1442	1320
passing	-0.135	226	276
review	0.811	647	306
survive	-0.140	172	211
dawn	0.477	262	173
tanning	0.625	276	157
hire	0.221	109	93
water	-0.143	1345	1654
either	-0.532	1485	2696
answering	0.695	125	66
whatsoever	0.246	5	4
spending	0.345	903	681
productive	1.181	708	231
use	0.429	3472	2409
took	-0.233	2305	3102
made	0.400	7409	5295
bubble	0.429	228	158
rich	0.335	268	204
fee	-0.189	65	84
prison	-0.612	88	174
what's	0.030	2506	2591
yell	-0.121	68	82
proof	0.792	175	84
terms	-0.097	91	107
aid	-0.077	85	98
rains	-0.696	152	326
features	0.371	150	110
item	0.299	99	78
ginger	0.116	137	130
case	0.274	1074	870
vacation	-0.259	961	1328
again	-0.242	11378	15454
grade	-0.221	303	403
comic	0.244	211	176
thinkin	-0.101	268	316
wide	-0.270	310	433
skip	-0.274	141	198
soda	0.008	121	128
suffer	-1.138	51	172
someone	-0.520	3693	6622
row	-0.226	461	616
so	-0.195	62216	80594
mini	0.401	526	375
state	-0.009	595	640
running	-0.090	1572	1833
dm	0.875	1142	507
tab	0.488	80	52
clicked	-0.708	66	144
daughters	0.101	107	103
hardware	-0.295	57	82
stands	0.715	93	48
bottom	-0.292	252	360
installed	0.055	235	237
relax	0.999	827	324
pockets	-0.127	37	45
eps	-0.178	72	92
tap	0.536	169	105
lastnight	-0.414	66	107
bachelorette	0.532	114	71
recipe	1.145	282	95
hack	-0.162	66	83
ending	-0.515	290	518
editor	0.544	75	46
mighty	0.597	161	94
thunderstorm	-0.889	97	253
tear	-1.527	118	583
entries	0.256	62	51
healing	0.393	113	81
watchin	0.441	967	663
soaked	-1.065	75	234
patch	-0.257	102	141
task	-0.150	108	134
toooo	-0.310	138	201
fees	-0.945	26	73
beaches	0.099	56	54
chose	0.285	140	112
fed	-0.991	185	533
construction	-0.698	55	119
comfy	0.382	230	167
passion	0.483	177	116
savvy	0.924	25	10
column	0.514	68	43
ment	0.164	72	65
crunch	0.400	104	74
updated	0.524	633	399
why	-0.989	6624	18989
live	0.184	4518	4005
mom	-0.043	3541	3939
ends	-0.218	279	370
rice	0.397	415	297
moving	-0.357	1080	1645
keen	1.278	100	29
colour	0.727	292	150
wink	0.869	140	62
stopped	-0.778	438	1018
time	0.294	27951	22202
vaca	-0.745	56	127
albums	0.629	168	95
shake	0.567	348	210
announcement	-0.046	94	105
talkin	0.429	316	219
emotions	-0.358	60	92
instantly	0.186	51	45
he's	0.109	3996	3818
cousins	0.306	469	368
truck	-0.608	238	467
acting	-0.582	259	495
internets	-0.660	48	100
slow	-0.838	760	1874
birthday	1.252	7363	2242
twittering	0.927	760	320
friend	0.280	5479	4411
how	0.261	19919	16358
together	0.548	2058	1268
dishes	-0.298	187	269
inside	-0.633	756	1518
mix	0.785	507	246
hopefully	0.325	3104	2389
os	-1.035	213	641
pot	0.106	218	209
choice	0.964	742	301
scary	-0.729	591	1307
t	0.064	8	8
goal	0.682	372	200
supported	-0.095	28	33
shopping	0.628	3092	1758
pay	0.743	2331	1181
hell	-0.392	2033	3207
baseball	0.294	431	342
ice	0.440	2073	1423
ugly	-0.947	253	697
finding	0.072	582	577
turned	-0.308	777	1127
worked	0.136	1005	935
shoes	0.218	1046	896
productivity	0.418	66	46
peas	0.817	137	64
pixie	0.594	50	29
seein	0.246	77	64
they'll	0.075	357	353
explanation	0.817	67	31
tweetup	1.075	10	3
doooo	-0.020	22	24
skate	-0.014	86	93
warning	-0.165	166	209
cam	0.278	232	187
affected	-1.485	16	79
society	0.379	195	142
solid	0.225	140	119
pitch	0.085	95	93
myspace	1.162	5	1
believed	-0.066	28	32
basis	0.603	59	34
furniture	0.120	144	136
cologne	0.255	45	37
buisness	-0.429	10	17
respect	0.729	246	126
drinkin	0.446	147	100
according	0.064	235	235
NOT FOUND
rape	-0.293	41	59
gardens	0.384	123	89
torrents	0.064	18	18
protect	0.347	80	60
patients	-0.496	31	55
blasting	0.802	112	53
mic	-0.026	106	116
3-d	1.268	39	11
traveling	0.128	175	164
slots	-0.224	14	19
grilled	0.493	145	94
wines	0.929	37	15
teaching	0.576	281	168
mac	0.197	15	13
muggy	-1.135	18	62
disappear	-0.878	45	117
natural	0.815	245	115
frickin	-0.501	53	94
growling	-0.881	13	35
packs	-0.005	41	44
w/me	-0.385	29	46
wheels	0.293	82	65
constant	-0.351	73	111
million	0.127	452	424
laps	-0.021	44	48
successful	1.334	284	79
proxy	-0.479	24	42
woken	-0.923	153	412
dreading	-2.300	48	520
sons	0.012	74	78
shrimp	0.327	107	82
sched	-0.589	24	47
wrestling	0.191	66	58
thighs	-0.765	30	70
no1	-1.481	34	163
paycheck	-0.284	52	74
owns	0.822	78	36
preview	0.761	246	122
lambs	0.919	39	16
reported	-1.051	19	60
screen	-0.481	502	866
vines	1.278	255	75
clever	1.340	232	64
diamonds	1.182	51	16
sunbathing	1.233	189	58
prolly	-0.403	206	329
terrified	-1.323	33	135
stats	0.072	114	113
yard	0.046	387	394
shadow	0.226	79	67
scale	0.114	60	57
suggest	1.121	281	97
some	0.397	26404	18927
carded	0.246	5	4
brag	1.910	18	2
twist	1.136	113	38
park	0.503	1685	1086
freakin	-0.569	399	752
ashes	0.312	81	63
excel	-0.242	41	56
heels	-0.054	207	233
loud	0.001	482	513
legal	0.747	195	98
timeline	-0.035	57	63
amount	-0.151	208	258
viewed	0.469	23	15
goose	0.490	94	61
vomiting	-1.942	6	51
plug	0.251	157	130
domain	0.383	160	116
goodies	1.216	151	47
screw	-0.460	201	340
batteries	-0.362	63	97
filling	-0.125	158	191
certificate	0.870	55	24
canal	-0.629	49	99
temps	-0.132	36	44
yesterday	-0.167	3710	4674
dye	0.138	138	128
suspended	-1.412	50	222
cherries	0.522	67	42
releasing	0.549	51	31
purchased	0.557	94	57
ants	-1.176	32	113
wax	0.163	52	47
placement	-0.614	32	64
buys	0.134	43	40
chinese	0.250	529	439
workk	-0.688	24	52
gum	-0.357	85	130
NOT FOUND
comics	0.557	112	68
keepin	0.947	74	30
slacking	-0.767	33	77
purchases	0.968	41	16
screamed	0.047	59	60
settled	0.625	134	76
injuries	-1.108	21	70
bananas	0.318	88	68
individual	0.322	43	33
margaritas	1.066	108	39
contribute	1.162	41	13
restless	-1.376	31	134
kidnap	0.036	34	35
dragon	0.299	99	78
hardest	-0.842	90	224
butter	0.633	409	231
careful	0.375	279	204
e-mail	0.420	219	153
consoles	0.144	12	11
directly	0.330	93	71
grandmas	0.149	72	66
pits	-1.546	7	39
visitor	0.552	43	26
restful	1.418	30	7
info	0.958	980	400
17th	-0.056	141	159
ot	-0.186	87	112
grind	-0.053	145	163
families	-1.323	67	271
mb	-0.088	60	70
wood	0.304	135	106
pound	-0.033	78	86
fast	-0.264	1133	1573
craving	-0.760	300	685
errors	-1.219	37	136
tweets	0.573	3296	1981
cottage	0.283	65	52
buggy	-0.974	27	78
confident	1.225	114	35
aired	0.064	28	28
newest	1.196	182	58
showered	-0.036	104	115
drove	-0.294	241	345
le	0.152	247	226
do	0.098	28067	27121
send	0.686	2860	1535
tour	0.135	1518	1413
price	-0.097	388	456
take	0.202	7577	6595
dumb	-0.718	280	613
got	-0.059	26763	30267
packing	-0.394	762	1205
boss	0.066	536	535
catch	0.487	1667	1091
ears	-0.275	321	451
early	-0.371	4194	6477
service	0.053	844	853
messed	-1.637	144	793
apple	-0.215	881	1164
kno	-0.145	457	563
turn	-0.020	1215	1321
change	0.122	1762	1662
messenger	-0.228	61	82
purchase	0.398	168	120
hold	-0.020	654	711
grumpy	-0.903	88	233
asian	0.379	217	158
hardly	-0.678	229	482
bday	0.606	1552	902
comes	0.169	1626	1463
least	0.018	3632	3800
coast	0.200	431	376
gift	0.943	700	290
start	0.213	4832	4161
hill	0.184	412	365
gona	-0.231	171	230
prom	0.419	701	491
rains	-0.696	152	326
starbucks	0.322	789	609
slide	0.539	118	73
cleaned	0.183	302	268
spent	-0.202	1108	1446
signs	0.133	118	110
pile	-0.501	86	152
closed	-1.655	234	1309
replied	0.699	316	167
drag	0.230	450	381
virus	-1.266	95	362
tent	0.305	125	98
spiders	-0.845	49	123
recently	-0.110	320	381
programs	-0.301	58	84
missed	-1.165	2331	7967
clean	-0.019	1307	1420
lose	-1.022	385	1142
tongue	-0.836	121	299
door	-0.364	600	921
recording	0.846	421	192
options	0.121	142	134
last	-0.408	12218	19588
web	1.075	10	3
tonight	0.200	11412	9955
hang	0.374	1554	1139
fix	-0.589	652	1253
hungry	-1.067	949	2943
icky	-1.827	31	211
index	-1.133	28	95
pro	0.156	439	400tree	0.156	428	390
arm	-1.219	212	767
swimsuit	-0.051	32	36
hurry	-0.180	332	424
warming	0.233	108	91
remove	-0.316	105	154
a/c	-1.283	44	172
chances	-0.363	91	140
day	0.287	43215	34552
believes	0.223	33	28
magazines	0.356	70	52
paint	0.257	392	323
wakes	-0.182	78	100
momma	0.449	287	195
improve	0.621	137	78
informed	-0.117	90	108
hips	0.121	53	50
filter	-0.101	77	91
cartoon	0.950	130	53
serve	0.765	122	60
city	0.335	1970	1502
internship	0.173	125	112
stroke	-0.755	44	101
bestie	0.292	308	245
grant	0.253	80	66
split	-0.770	102	236
commented	1.007	112	43
progress	0.870	279	124
goodbye	-1.378	388	1644
retard	-0.304	35	51
habits	0.124	50	47
beast	0.647	162	90
tday	-0.458	18	31
criminal	0.082	55	54
pond	0.367	83	61
zip	-0.236	42	57
2gether	0.210	65	56
lane	0.604	102	59
mac	0.197	15	13
confirm	0.359	85	63
according	0.064	235	235
terrible	-1.857	231	1583
confirm	0.359	85	63
taco	0.213	287	247
cancelled	-2.392	102	1199
south	0.195	720	631
pictures	0.696	1691	898
message	0.489	1286	840
nightmare	-1.440	111	503
ive	-0.467	1192	2027
wire	0.113	102	97
backstage	0.295	62	49
skl	-0.742	20	46
stay	-0.091	2417	2821
still	-0.641	13640	27601
do	0.098	28067	27121
y	-0.301	1034	1489
videos	0.613	1059	611
arsed	-0.917	2	7
country	0.083	727	713
feels	-0.614	1683	3316
turning	-0.161	384	481
practice	0.126	716	673
station	-0.128	482	584
meeting	0.230	1728	1463
freakin	-0.569	399	752
pick	0.358	1374	1023
pass	0.191	912	803
end	-0.238	2568	3471
spoke	-0.255	167	230
removed	-1.362	73	307
next	0.152	8440	7723
copyright	-0.502	24	43
tryin	-0.558	244	455
bottle	0.176	488	436
adult	-0.048	135	151
thrilled	1.506	164	38
nails	0.423	595	415
tbh	-0.296	140	201
terribly	-1.909	51	373
expected	-0.177	245	312
past	-0.333	1035	1539
low	-0.498	540	948
breakfast	0.795	2767	1331
call	0.157	3698	3368
days	-0.073	7994	9166
tomorrow	-0.093	13348	15620
classes	-0.280	554	782
samples	0.667	63	34
comfortable	0.637	132	74
apprentice	0.225	200	170
sat	-0.267	1095	1525
parking	-0.629	160	321
dms	0.120	72	68
tax	-0.507	120	213
ring	-0.029	462	507
sandals	-0.016	71	77
noe	-0.645	30	62
mother's	1.386	1463	389
brought	0.200	618	539
situations	0.233	44	37
toe	-1.548	104	525
warning	-0.165	166	209
boobs	-0.172	93	118
treat	0.717	393	204
horses	0.378	140	102
graduating	0.404	231	164
sports	0.067	314	313
chapter	0.563	307	186
boards	0.243	72	60
i'd	0.138	3650	3387
proper	-0.015	303	328
shoulder	-1.360	104	435
mask	0.445	122	83
prior	-0.281	33	47
wore	0.296	197	156
bananas	0.318	88	68
appears	-0.855	92	232
chrome	-0.071	117	134
tasks	0.201	69	60
career	0.372	195	143
they're	0.021	2336	2438
dislike	-1.356	58	243
touching	0.276	93	75
vibes	0.714	160	83
centre	-0.064	139	158
sorted	0.672	317	172
premium	0.203	45	39
chance	0.294	1081	858
drinking	0.529	1571	986
sunny	0.493	2424	1578
swim	0.322	464	358
dinner	0.629	4457	2533
dress	0.584	1275	757
eggs	0.454	386	261
slept	-0.421	808	1312
sound	0.350	1506	1131
morning	0.513	18984	12108
ready	0.437	7493	5157
trade	0.285	185	148
whats	0.027	1274	1322
cream	0.452	1758	1192
starving	-1.312	120	478
have	-0.095	56642	66397
here	0.117	15691	14879
sleeping	-0.248	1469	2006
direct	0.500	423	273
doing	0.268	7765	6327
everywhere	-0.358	419	639
chat	0.511	1192	762
reality	-0.447	332	554
imma	-0.103	457	540
fish	0.025	604	628
wen	-0.303	227	328
formal	0.440	66	45
college	-0.332	1018	1513
windy	-0.738	134	300
hockey	-0.032	198	218
burgers	0.396	144	103
outdoor	0.534	103	64
humid	-1.570	47	245
leavin	-0.968	76	215
babysitting	-0.165	240	302
dl	-0.194	67	87
football	0.056	409	412
whats	0.027	1274	1322
bum	-0.356	183	279
training	0.083	713	699
bff	-0.037	452	500
walk	0.246	1883	1569
midnight	0.069	549	546
garage	-0.348	205	310
active	0.558	176	107
houses	0.016	121	127
flags	0.393	170	122
appealing	0.362	30	22
week's	0.336	125	95
included	1.636	264	54
holidays	-0.388	353	555
cause	-0.511	2452	4356
having	-0.036	6812	7529
red	0.175	1891	1692
combination	0.729	143	73
chair	-0.095	260	305
i'm	-0.179	54777	69857
